AsAc,2s2h,2c 5d 6d 7h 3h,Pair of Aces,Three Deuces,P1,(null)
AdAh,Kd7d,2c 5d 6d Ac 6c,Aces Full over Sixes,Pair of Sixes,P0,(null)
AsAd,Kd8d,2c 5d 6d Jd Qc,Pair of Aces,King-High Flush,P1,(null)
AdAc,KcTc,2c 5d 6d As 9d,Three Aces,Ace-High,P0,(null)
AsAh,KhQh,2c 5d 6d 5s 4c,Aces and Fives,Pair of Fives,P0,(null)
AhAs,KcQc,2c 5d 6d Jh 7c,Pair of Aces,King-High,P0,(null)
AcAh,2h2d,2c 5d 6d Kc Jc,Pair of Aces,Three Deuces,P1,(null)
AcAh,Ks9s,2c 5d 6d 4d 4h,Aces and Fours,Pair of Fours,P0,(null)
AdAh,Kd9d,2c 5d 6d 6s 2h,Aces and Sixes,Sixes and Deuces,P0,(null)
AhAs,2s2d,2c 5d 6d 7h 7c,Aces and Sevens,Deuces Full over Sevens,P1,(null)
AhAd,KdQd,2c 5d 6d Ac 9h,Three Aces,Ace-High,P0,(null)
AsAh,2h2d,2c 5d 6d Kd 8d,Pair of Aces,King-High Flush,P1,(null)
AcAd,2d2h,2c 5d 6d 7d As,Three Aces,Three Deuces,P0,(null)
AsAc,2d2h,2c 5d 6d 7d 4d,Pair of Aces,Seven-High Flush,P1,(null)
AsAc,KcQc,2c 5d 6d 4h Jh,Pair of Aces,King-High,P0,(null)
AdAs,Kh7h,2c 5d 6d 2h 3s,Aces and Deuces,Pair of Deuces,P0,(null)
AcAs,Kh7h,2c 5d 6d 4c 8d,Pair of Aces,Eight-High Straight,P1,(null)
AsAh,Ks8s,2c 5d 6d 4s 4h,Aces and Fours,Pair of Fours,P0,(null)
AdAs,Kc7c,2c 5d 6d 3c Qs,Pair of Aces,King-High,P0,(null)
AhAc,2h2d,2c 5d 6d As 4c,Three Aces,Three Deuces,P0,(null)
AdAs,Kd8d,2c 5d 6d 5c 6c,Aces and Sixes,Sixes and Fives,P0,(null)
AsAd,Kc8c,2c 5d 6d 5c 2d,Aces and Fives,Fives and Deuces,P0,(null)
AhAs,2s2h,2c 5d 6d 5h 7d,Aces and Fives,Deuces Full over Fives,P1,(null)
AdAs,KsQs,2c 5d 6d 7s Js,Pair of Aces,King-High,P0,(null)
AdAh,2h2d,2c 5d 6d 4s Ks,Pair of Aces,Three Deuces,P1,(null)
AhAd,2h2s,2c 5d 6d 5s 8s,Aces and Fives,Deuces Full over Fives,P1,(null)
AdAh,KsTs,2c 5d 6d 3s Jd,Pair of Aces,King-High,P0,(null)
AhAc,Kh9h,2c 5d 6d 2s Td,Aces and Deuces,Pair of Deuces,P0,(null)
AsAc,Kd7d,2c 5d 6d 2s 5h,Aces and Fives,Fives and Deuces,P0,(null)
AhAd,KhTh,2c 5d 6d 5s 4s,Aces and Fives,Pair of Fives,P0,(null)
AsAc,KcQc,2c 5d 6d 7d 5h,Aces and Fives,Pair of Fives,P0,(null)
AdAs,Ks8s,2c 5d 6d 7h 2d,Aces and Deuces,Pair of Deuces,P0,(null)
AsAc,KsQs,2c 5d 6d 3d 3h,Aces and Treys,Pair of Treys,P0,(null)
AsAh,Ks7s,2c 5d 6d 4c Qs,Pair of Aces,King-High,P0,(null)
AdAc,Kh8h,2c 5d 6d 4s Td,Pair of Aces,King-High,P0,(null)
AdAh,KcJc,2c 5d 6d Qd 3s,Pair of Aces,King-High,P0,(null)
AcAd,Kd9d,2c 5d 6d Kh 7s,Pair of Aces,Pair of Kings,P0,(null)
AsAd,KdQd,2c 5d 6d 4h Kc,Pair of Aces,Pair of Kings,P0,(null)
AhAc,KdTd,2c 5d 6d 3s 7s,Pair of Aces,King-High,P0,(null)
AdAc,Ks8s,2c 5d 6d 3c 6s,Aces and Sixes,Pair of Sixes,P0,(null)
AcAh,Kd7d,2c 5d 6d Qd Qs,Aces and Queens,King-High Flush,P1,(null)
AcAd,Ks8s,2c 5d 6d Kd 2s,Aces and Deuces,Kings and Deuces,P0,(null)
AhAd,KcJc,2c 5d 6d Th 4s,Pair of Aces,King-High,P0,(null)
AdAs,Ks7s,2c 5d 6d 3c 9d,Pair of Aces,King-High,P0,(null)
AdAh,Kh7h,2c 5d 6d 5c 7c,Aces and Fives,Sevens and Fives,P0,(null)
AhAd,Ks8s,2c 5d 6d 3d 9d,Ace-High Flush,King-High,P0,(null)
AsAh,Kh7h,2c 5d 6d 9s 8s,Pair of Aces,Nine-High Straight,P1,(null)
AdAh,2d2h,2c 5d 6d Js 9c,Pair of Aces,Three Deuces,P1,(null)
AhAc,Kh7h,2c 5d 6d 9s 5c,Aces and Fives,Pair of Fives,P0,(null)
AhAd,KhQh,2c 5d 6d Td 2d,Ace-High Flush,Pair of Deuces,P0,(null)
AdAc,Ks9s,2c 5d 6d 8d Kc,Pair of Aces,Pair of Kings,P0,(null)
AdAh,Kd7d,2c 5d 6d 9h 5c,Aces and Fives,Pair of Fives,P0,(null)
AdAc,Kc9c,2c 5d 6d Kh 8d,Pair of Aces,Pair of Kings,P0,(null)
AhAc,2h2s,2c 5d 6d Js 9c,Pair of Aces,Three Deuces,P1,(null)
AhAd,KcJc,2c 5d 6d 9h 6h,Aces and Sixes,Pair of Sixes,P0,(null)
AsAc,2h2s,2c 5d 6d Ks 3c,Pair of Aces,Three Deuces,P1,(null)
AsAc,2h2s,2c 5d 6d 9d Jd,Pair of Aces,Three Deuces,P1,(null)
AhAd,2s2h,2c 5d 6d 8c Jd,Pair of Aces,Three Deuces,P1,(null)
AdAs,KcJc,2c 5d 6d 3h 9s,Pair of Aces,King-High,P0,(null)
AcAh,2d2h,2c 5d 6d 8h 7h,Pair of Aces,Three Deuces,P1,(null)
AdAh,2h2d,2c 5d 6d 4s 8s,Pair of Aces,Three Deuces,P1,(null)
AhAs,KdJd,2c 5d 6d 7d Td,Pair of Aces,King-High Flush,P1,(null)
AsAh,KdJd,2c 5d 6d Th 4s,Pair of Aces,King-High,P0,(null)
AhAs,2s2d,2c 5d 6d 3s Qs,Pair of Aces,Three Deuces,P1,(null)
AcAd,KsJs,2c 5d 6d Tc 6c,Aces and Sixes,Pair of Sixes,P0,(null)
AsAc,KhQh,2c 5d 6d 7d 7c,Aces and Sevens,Pair of Sevens,P0,(null)
AhAs,Kd7d,2c 5d 6d 3d Jc,Pair of Aces,King-High Flush,P1,(null)
AcAh,KsJs,2c 5d 6d 8d 7c,Pair of Aces,King-High,P0,(null)
AsAh,KdQd,2c 5d 6d 6h 4d,Aces and Sixes,King-High Flush,P1,(null)
AhAs,Ks9s,2c 5d 6d Ad 7s,Three Aces,Ace-High,P0,(null)
AdAh,KsTs,2c 5d 6d Jh 4d,Pair of Aces,King-High,P0,(null)
AhAc,2h2s,2c 5d 6d Ts 8d,Pair of Aces,Three Deuces,P1,(null)
AhAc,Kd8d,2c 5d 6d 4h 3c,Six-High Straight,Six-High Straight,Split,P0,P1
AsAd,2s2h,2c 5d 6d 4h Qh,Pair of Aces,Three Deuces,P1,(null)
AsAd,Ks9s,2c 5d 6d Th 9h,Pair of Aces,Pair of Nines,P0,(null)
AcAh,2s2d,2c 5d 6d 6s 5c,Aces and Sixes,Deuces Full over Sixes,P1,(null)
AhAs,KhQh,2c 5d 6d 5c Jd,Aces and Fives,Pair of Fives,P0,(null)
AcAd,2h2s,2c 5d 6d 3c 7h,Pair of Aces,Three Deuces,P1,(null)
AcAs,Kh9h,2c 5d 6d 7c 4d,Pair of Aces,King-High,P0,(null)
AhAd,Kc9c,2c 5d 6d 3s 7h,Pair of Aces,King-High,P0,(null)
AcAh,Kc9c,2c 5d 6d Tc 7c,Pair of Aces,King-High Flush,P1,(null)
AhAs,KhJh,2c 5d 6d 2s Kd,Aces and Deuces,Kings and Deuces,P0,(null)
AsAh,Kh7h,2c 5d 6d Kd 2d,Aces and Deuces,Kings and Deuces,P0,(null)
AhAc,2h2d,2c 5d 6d Qc 3h,Pair of Aces,Three Deuces,P1,(null)
AdAc,Kh8h,2c 5d 6d 2d Kd,Ace-High Flush,Kings and Deuces,P0,(null)
AhAc,Kd8d,2c 5d 6d Kc Kh,Aces and Kings,Three Kings,P1,(null)
AsAc,KhJh,2c 5d 6d 6c 8c,Aces and Sixes,Pair of Sixes,P0,(null)
AhAd,KsJs,2c 5d 6d 8s 7h,Pair of Aces,King-High,P0,(null)
AcAd,2h2d,2c 5d 6d Kc Qd,Pair of Aces,Three Deuces,P1,(null)
AdAh,2s2d,2c 5d 6d Js Jd,Aces and Jacks,Deuces Full over Jacks,P1,(null)
AhAd,2s2h,2c 5d 6d 4d Tc,Pair of Aces,Three Deuces,P1,(null)
AhAd,KhTh,2c 5d 6d Jh 5h,Aces and Fives,Pair of Fives,P0,(null)
AcAs,Kh7h,2c 5d 6d 2h 8s,Aces and Deuces,Pair of Deuces,P0,(null)
AdAc,Kd7d,2c 5d 6d Kc 3d,Pair of Aces,King-High Flush,P1,(null)
AcAs,2s2h,2c 5d 6d 5h Jd,Aces and Fives,Deuces Full over Fives,P1,(null)
AdAs,Kc7c,2c 5d 6d 5c 6c,Aces and Sixes,King-High Flush,P1,(null)
AcAd,KsJs,2c 5d 6d Jh Jd,Aces and Jacks,Three Jacks,P1,(null)
AhAs,KhTh,2c 5d 6d 4c 4d,Aces and Fours,Pair of Fours,P0,(null)
AhAs,2s2d,2c 5d 6d 4s 6s,Aces and Sixes,Deuces Full over Sixes,P1,(null)
AdAh,KcJc,2c 5d 6d Ts 6h,Aces and Sixes,Pair of Sixes,P0,(null)
AsAh,Kc9c,2c 5d 6d 3c 7h,Pair of Aces,King-High,P0,(null)
AsAh,KsTs,2c 5d 6d Kh Qc,Pair of Aces,Pair of Kings,P0,(null)
AdAs,KsQs,2c 5d 6d 7s Jc,Pair of Aces,King-High,P0,(null)
AcAh,KdJd,2c 5d 6d 3c 5h,Aces and Fives,Pair of Fives,P0,(null)
AsAd,Ks7s,2c 5d 6d Qd 2d,Ace-High Flush,Pair of Deuces,P0,(null)
AhAd,KsJs,2c 5d 6d 5s 7h,Aces and Fives,Pair of Fives,P0,(null)
AdAc,KcTc,2c 5d 6d Td 3s,Pair of Aces,Pair of Tens,P0,(null)
AcAs,2s2h,2c 5d 6d 3d 2d,Aces and Deuces,Four Deuces,P1,(null)
AhAc,Kc8c,2c 5d 6d Td 9d,Pair of Aces,King-High,P0,(null)
AcAh,2d2s,2c 5d 6d 3d 3h,Aces and Treys,Deuces Full over Treys,P1,(null)
AdAh,2s2d,2c 5d 6d Qd 8s,Pair of Aces,Three Deuces,P1,(null)
AdAs,2h2s,2c 5d 6d 7d Kc,Pair of Aces,Three Deuces,P1,(null)
AdAh,Kd8d,2c 5d 6d Qc 2h,Aces and Deuces,Pair of Deuces,P0,(null)
AcAh,2h2d,2c 5d 6d 7c Qd,Pair of Aces,Three Deuces,P1,(null)
AsAh,Ks9s,2c 5d 6d Jd 4s,Pair of Aces,King-High,P0,(null)
AdAh,KdJd,2c 5d 6d 2d 8c,Aces and Deuces,King-High Flush,P1,(null)
AsAc,Ks9s,2c 5d 6d 9h 4h,Pair of Aces,Pair of Nines,P0,(null)
AcAd,Kd9d,2c 5d 6d 8c Kh,Pair of Aces,Pair of Kings,P0,(null)
AdAc,2h2d,2c 5d 6d 9d Tc,Pair of Aces,Three Deuces,P1,(null)
AdAc,KhJh,2c 5d 6d 4h 6c,Aces and Sixes,Pair of Sixes,P0,(null)
AdAs,KdQd,2c 5d 6d Qh 9s,Pair of Aces,Pair of Queens,P0,(null)
AhAd,Ks9s,2c 5d 6d 7d Kc,Pair of Aces,Pair of Kings,P0,(null)
AhAc,KhJh,2c 5d 6d 9c 6h,Aces and Sixes,Pair of Sixes,P0,(null)
AcAs,2h2d,2c 5d 6d 7h Ks,Pair of Aces,Three Deuces,P1,(null)
AdAh,Kc7c,2c 5d 6d 9s Ts,Pair of Aces,King-High,P0,(null)
AhAc,KcTc,2c 5d 6d Ad 9s,Three Aces,Ace-High,P0,(null)
AdAc,2d2s,2c 5d 6d 4h Qs,Pair of Aces,Three Deuces,P1,(null)
AhAc,2d2h,2c 5d 6d 3h 2s,Aces and Deuces,Four Deuces,P1,(null)
AsAh,KhTh,2c 5d 6d 2h 9s,Aces and Deuces,Pair of Deuces,P0,(null)
AhAc,2d2h,2c 5d 6d 5c 9c,Aces and Fives,Deuces Full over Fives,P1,(null)
AcAd,Kc7c,2c 5d 6d Td 6h,Aces and Sixes,Pair of Sixes,P0,(null)
AsAh,KdTd,2c 5d 6d 9c Ad,Three Aces,Ace-High Flush,P1,(null)
AdAs,KhTh,2c 5d 6d 4s Qc,Pair of Aces,King-High,P0,(null)
AcAh,KdTd,2c 5d 6d As Jd,Three Aces,King-High Flush,P1,(null)
AhAs,KsTs,2c 5d 6d 9d Qh,Pair of Aces,King-High,P0,(null)
AdAs,KhJh,2c 5d 6d 9c 3s,Pair of Aces,King-High,P0,(null)
AdAs,2s2d,2c 5d 6d Qh 5c,Aces and Fives,Deuces Full over Fives,P1,(null)
AhAs,KsJs,2c 5d 6d 4c 9d,Pair of Aces,King-High,P0,(null)
AdAc,KdJd,2c 5d 6d 4h 9d,Pair of Aces,King-High Flush,P1,(null)
AcAh,KhTh,2c 5d 6d 9c Ks,Pair of Aces,Pair of Kings,P0,(null)
AdAs,KhQh,2c 5d 6d 3h Ah,Three Aces,Ace-High,P0,(null)
AdAh,Kh8h,2c 5d 6d 7s Ks,Pair of Aces,Pair of Kings,P0,(null)
AdAs,KhTh,2c 5d 6d Kc Td,Pair of Aces,Kings and Tens,P1,(null)
AhAd,Ks9s,2c 5d 6d Kd Qh,Pair of Aces,Pair of Kings,P0,(null)
AsAh,KsJs,2c 5d 6d 7d 4s,Pair of Aces,King-High,P0,(null)
AhAc,Kd8d,2c 5d 6d 9s Js,Pair of Aces,King-High,P0,(null)
AdAs,Ks7s,2c 5d 6d Kc 9s,Pair of Aces,Pair of Kings,P0,(null)
AhAc,Kd8d,2c 5d 6d Jc Jd,Aces and Jacks,King-High Flush,P1,(null)
AdAs,Kd8d,2c 5d 6d Jc 4s,Pair of Aces,King-High,P0,(null)
AdAh,2d2h,2c 5d 6d 6c 8d,Aces and Sixes,Deuces Full over Sixes,P1,(null)
AsAc,Ks9s,2c 5d 6d Kh 8s,Pair of Aces,Pair of Kings,P0,(null)
AdAc,2h2s,2c 5d 6d Kd 9d,Ace-High Flush,Three Deuces,P0,(null)
AcAh,KhJh,2c 5d 6d 3c 8c,Pair of Aces,King-High,P0,(null)
AdAc,KsQs,2c 5d 6d 3s Ah,Three Aces,Ace-High,P0,(null)
AsAc,Kc7c,2c 5d 6d Kd Ts,Pair of Aces,Pair of Kings,P0,(null)
AdAs,KhQh,2c 5d 6d 7s 8c,Pair of Aces,King-High,P0,(null)
AdAc,2h2d,2c 5d 6d 6c Ks,Aces and Sixes,Deuces Full over Sixes,P1,(null)
AsAh,Kd9d,2c 5d 6d 5s Ad,Aces Full over Fives,Ace-High Flush,P0,(null)
AcAd,Kd7d,2c 5d 6d 8d Qh,Pair of Aces,King-High Flush,P1,(null)
AcAh,Kh9h,2c 5d 6d Jd 8c,Pair of Aces,King-High,P0,(null)
AhAc,KhQh,2c 5d 6d 7c 7d,Aces and Sevens,Pair of Sevens,P0,(null)
AdAs,Ks7s,2c 5d 6d 7c Kc,Pair of Aces,Kings and Sevens,P1,(null)
AcAs,KcQc,2c 5d 6d 3h 9s,Pair of Aces,King-High,P0,(null)
AdAc,2s2d,2c 5d 6d 4s 4c,Aces and Fours,Deuces Full over Fours,P1,(null)
AdAs,Kd9d,2c 5d 6d 2h 7s,Aces and Deuces,Pair of Deuces,P0,(null)
AdAs,KsQs,2c 5d 6d 5c Kc,Aces and Fives,Kings and Fives,P0,(null)
AdAc,2s2h,2c 5d 6d Qd 8d,Ace-High Flush,Three Deuces,P0,(null)
AdAc,2h2s,2c 5d 6d Ts As,Three Aces,Three Deuces,P0,(null)
AsAc,2h2s,2c 5d 6d Qs Kc,Pair of Aces,Three Deuces,P1,(null)
AhAs,KhQh,2c 5d 6d 5h Js,Aces and Fives,Pair of Fives,P0,(null)
AhAc,KdQd,2c 5d 6d 6s 8c,Aces and Sixes,Pair of Sixes,P0,(null)
AhAc,KdJd,2c 5d 6d 6h 4h,Aces and Sixes,Pair of Sixes,P0,(null)
AdAc,KsQs,2c 5d 6d Tc 5h,Aces and Fives,Pair of Fives,P0,(null)
AhAd,KhTh,2c 5d 6d 5h 4h,Aces and Fives,Pair of Fives,P0,(null)
AdAh,2s2d,2c 5d 6d Td 4s,Pair of Aces,Three Deuces,P1,(null)
AhAc,2h2d,2c 5d 6d 9d Js,Pair of Aces,Three Deuces,P1,(null)
AsAh,KhJh,2c 5d 6d Qc 2s,Aces and Deuces,Pair of Deuces,P0,(null)
AdAc,KdTd,2c 5d 6d 3h 2s,Aces and Deuces,Pair of Deuces,P0,(null)
AhAc,KsQs,2c 5d 6d 9d 5s,Aces and Fives,Pair of Fives,P0,(null)
AdAs,KdJd,2c 5d 6d Ks Kc,Aces and Kings,Three Kings,P1,(null)
AsAh,KcTc,2c 5d 6d 6s 7c,Aces and Sixes,Pair of Sixes,P0,(null)
AdAs,Kh9h,2c 5d 6d 7s 3c,Pair of Aces,King-High,P0,(null)
AdAs,Kc9c,2c 5d 6d 8d Kh,Pair of Aces,Pair of Kings,P0,(null)
AcAd,Kc9c,2c 5d 6d Td 4h,Pair of Aces,King-High,P0,(null)
AcAd,KhJh,2c 5d 6d 8d 6c,Aces and Sixes,Pair of Sixes,P0,(null)
AcAd,2d2h,2c 5d 6d 7c Ts,Pair of Aces,Three Deuces,P1,(null)
AcAs,Kd8d,2c 5d 6d 6s 8s,Aces and Sixes,Eights and Sixes,P0,(null)
AsAc,Kd8d,2c 5d 6d 7h Ks,Pair of Aces,Pair of Kings,P0,(null)
AdAc,Ks9s,2c 5d 6d As 6c,Aces Full over Sixes,Pair of Sixes,P0,(null)
AhAd,Kc7c,2c 5d 6d As Qh,Three Aces,Ace-High,P0,(null)
AdAs,Kh8h,2c 5d 6d Th Td,Aces and Tens,Pair of Tens,P0,(null)
AsAd,Kd8d,2c 5d 6d Qs Jc,Pair of Aces,King-High,P0,(null)
AcAh,KhTh,2c 5d 6d 8h 7c,Pair of Aces,King-High,P0,(null)
AdAs,KhJh,2c 5d 6d 8h Th,Pair of Aces,King-High,P0,(null)
AcAh,KhQh,2c 5d 6d Jd Th,Pair of Aces,King-High,P0,(null)
AhAc,2s2h,2c 5d 6d Qc 7d,Pair of Aces,Three Deuces,P1,(null)
AhAs,Kc9c,2c 5d 6d Ks Qh,Pair of Aces,Pair of Kings,P0,(null)
AdAc,KcQc,2c 5d 6d 7d 6h,Aces and Sixes,Pair of Sixes,P0,(null)
AsAc,Kc8c,2c 5d 6d 7c 5s,Aces and Fives,Pair of Fives,P0,(null)
AdAh,Kh9h,2c 5d 6d 6c 3h,Aces and Sixes,Pair of Sixes,P0,(null)
AdAh,2d2s,2c 5d 6d Kd Js,Pair of Aces,Three Deuces,P1,(null)
AcAh,KdTd,2c 5d 6d As 4d,Three Aces,King-High Flush,P1,(null)
AhAd,Ks8s,2c 5d 6d 7c Tc,Pair of Aces,King-High,P0,(null)
AdAh,KsTs,2c 5d 6d 9c As,Three Aces,Ace-High,P0,(null)
AcAd,KdJd,2c 5d 6d Jh Th,Pair of Aces,Pair of Jacks,P0,(null)
AcAs,Kd7d,2c 5d 6d 3s 4d,Six-High Straight,King-High Flush,P1,(null)
AdAs,Kd7d,2c 5d 6d 8s 7c,Pair of Aces,Pair of Sevens,P0,(null)
AcAd,Kd8d,2c 5d 6d 9s 7d,Pair of Aces,King-High Flush,P1,(null)
AdAc,2h2s,2c 5d 6d 5s Qs,Aces and Fives,Deuces Full over Fives,P1,(null)
AdAs,KhJh,2c 5d 6d 3h Jd,Pair of Aces,Pair of Jacks,P0,(null)
AcAh,KcQc,2c 5d 6d 5s Jh,Aces and Fives,Pair of Fives,P0,(null)
AdAc,2d2s,2c 5d 6d Qc 8d,Pair of Aces,Three Deuces,P1,(null)
AhAd,KdJd,2c 5d 6d 5s Kc,Aces and Fives,Kings and Fives,P0,(null)
AhAs,KcJc,2c 5d 6d 4c 5h,Aces and Fives,Pair of Fives,P0,(null)
AhAs,2s2d,2c 5d 6d Ks Ad,Three Aces,Three Deuces,P0,(null)
AdAs,Kd8d,2c 5d 6d 9d 4s,Pair of Aces,King-High Flush,P1,(null)
AcAd,Kh8h,2c 5d 6d 6s Qh,Aces and Sixes,Pair of Sixes,P0,(null)
AcAh,Kd9d,2c 5d 6d 9h 8s,Pair of Aces,Pair of Nines,P0,(null)
AdAs,KsTs,2c 5d 6d 4c 8s,Pair of Aces,King-High,P0,(null)
AcAs,Kc8c,2c 5d 6d 8d Td,Pair of Aces,Pair of Eights,P0,(null)
AdAc,Kc8c,2c 5d 6d 8s Js,Pair of Aces,Pair of Eights,P0,(null)
AcAd,KcJc,2c 5d 6d Td Qh,Pair of Aces,King-High,P0,(null)
AcAh,KhJh,2c 5d 6d 9h 4c,Pair of Aces,King-High,P0,(null)
AcAs,2s2h,2c 5d 6d 5h 8d,Aces and Fives,Deuces Full over Fives,P1,(null)
AhAc,KhJh,2c 5d 6d 3h Js,Pair of Aces,Pair of Jacks,P0,(null)
AdAc,2s2d,2c 5d 6d 7h 9c,Pair of Aces,Three Deuces,P1,(null)
AsAh,KsJs,2c 5d 6d 9h 3h,Pair of Aces,King-High,P0,(null)
AdAh,Kc7c,2c 5d 6d Js 4h,Pair of Aces,King-High,P0,(null)
AhAd,Ks9s,2c 5d 6d Qd Th,Pair of Aces,King-High,P0,(null)
AdAc,Ks8s,2c 5d 6d 2h 8d,Aces and Deuces,Eights and Deuces,P0,(null)
AhAd,Ks8s,2c 5d 6d Qh Th,Pair of Aces,King-High,P0,(null)
AhAd,2d2s,2c 5d 6d 6s 4c,Aces and Sixes,Deuces Full over Sixes,P1,(null)
AsAc,KcQc,2c 5d 6d 8h 6s,Aces and Sixes,Pair of Sixes,P0,(null)
AhAc,Kd8d,2c 5d 6d 4h Th,Pair of Aces,King-High,P0,(null)
AdAc,KhTh,2c 5d 6d 6h 3c,Aces and Sixes,Pair of Sixes,P0,(null)
AsAh,KdQd,2c 5d 6d Ts Th,Aces and Tens,Pair of Tens,P0,(null)
AhAd,KcTc,2c 5d 6d 7d 4d,Ace-High Flush,King-High,P0,(null)
AsAh,2d2h,2c 5d 6d 6h Qs,Aces and Sixes,Deuces Full over Sixes,P1,(null)
AcAs,KsJs,2c 5d 6d 5h 3d,Aces and Fives,Pair of Fives,P0,(null)
AdAh,Ks8s,2c 5d 6d 9c 3d,Pair of Aces,King-High,P0,(null)
AhAc,2s2d,2c 5d 6d 8c 3s,Pair of Aces,Three Deuces,P1,(null)
AdAc,KhQh,2c 5d 6d Kc 2s,Aces and Deuces,Kings and Deuces,P0,(null)
AcAd,Kh7h,2c 5d 6d Qc 6h,Aces and Sixes,Pair of Sixes,P0,(null)
AsAc,2s2d,2c 5d 6d 3s Kh,Pair of Aces,Three Deuces,P1,(null)
AcAs,Kd8d,2c 5d 6d Jh Kc,Pair of Aces,Pair of Kings,P0,(null)
AhAc,Kh9h,2c 5d 6d Kd 5c,Aces and Fives,Kings and Fives,P0,(null)
AhAd,KhQh,2c 5d 6d 8d Kc,Pair of Aces,Pair of Kings,P0,(null)
AdAs,Kd7d,2c 5d 6d 2d 9s,Aces and Deuces,King-High Flush,P1,(null)
AcAs,Ks9s,2c 5d 6d 9c Kc,Pair of Aces,Kings and Nines,P1,(null)
AdAh,Kh9h,2c 5d 6d 5s 3c,Aces and Fives,Pair of Fives,P0,(null)
AhAd,Kh8h,2c 5d 6d 9d Jc,Pair of Aces,King-High,P0,(null)
AcAd,KcJc,2c 5d 6d Qs 6c,Aces and Sixes,Pair of Sixes,P0,(null)
AsAd,Ks7s,2c 5d 6d 7d Qd,Ace-High Flush,Pair of Sevens,P0,(null)
AhAd,Kh7h,2c 5d 6d Qc 9h,Pair of Aces,King-High,P0,(null)
AhAc,2h2s,2c 5d 6d Kh 8c,Pair of Aces,Three Deuces,P1,(null)
AsAh,KsTs,2c 5d 6d Kd Qs,Pair of Aces,Pair of Kings,P0,(null)
AsAd,Kh7h,2c 5d 6d 7d Js,Pair of Aces,Pair of Sevens,P0,(null)
AhAc,KhQh,2c 5d 6d Jh 5s,Aces and Fives,Pair of Fives,P0,(null)
AsAc,Kd7d,2c 5d 6d 3c 4c,Six-High Straight,Seven-High Straight,P1,(null)
AcAd,KcQc,2c 5d 6d 5h 4h,Aces and Fives,Pair of Fives,P0,(null)
AdAc,KdJd,2c 5d 6d Th Kc,Pair of Aces,Pair of Kings,P0,(null)
AcAh,KsQs,2c 5d 6d 8c 5c,Aces and Fives,Pair of Fives,P0,(null)
AhAc,KdTd,2c 5d 6d Ad Jd,Three Aces,Ace-High Flush,P1,(null)
AcAd,KhTh,2c 5d 6d 8h Jh,Pair of Aces,King-High,P0,(null)
AsAh,KdJd,2c 5d 6d 7s 4c,Pair of Aces,King-High,P0,(null)
AdAh,KcQc,2c 5d 6d 5h 6s,Aces and Sixes,Sixes and Fives,P0,(null)
AhAs,KhJh,2c 5d 6d 6c 8c,Aces and Sixes,Pair of Sixes,P0,(null)
AhAd,Kh8h,2c 5d 6d 7d 5h,Aces and Fives,Pair of Fives,P0,(null)
AdAh,Kh7h,2c 5d 6d Th 3c,Pair of Aces,King-High,P0,(null)
AdAc,KdTd,2c 5d 6d Th Tc,Aces and Tens,Three Tens,P1,(null)
AdAs,Kh7h,2c 5d 6d 4s 9h,Pair of Aces,King-High,P0,(null)
AdAh,KdTd,2c 5d 6d 3s 8h,Pair of Aces,King-High,P0,(null)
AhAd,KsTs,2c 5d 6d Th 3h,Pair of Aces,Pair of Tens,P0,(null)
AsAd,Kd8d,2c 5d 6d 5s 9h,Aces and Fives,Pair of Fives,P0,(null)
AdAs,2d2h,2c 5d 6d 6c 3d,Aces and Sixes,Deuces Full over Sixes,P1,(null)
AsAh,KsTs,2c 5d 6d 6h Js,Aces and Sixes,Pair of Sixes,P0,(null)
AcAh,2h2d,2c 5d 6d 5h 6h,Aces and Sixes,Deuces Full over Sixes,P1,(null)
AdAs,Kd9d,2c 5d 6d 9c Td,Pair of Aces,King-High Flush,P1,(null)
AhAc,KdJd,2c 5d 6d 9c 9d,Aces and Nines,King-High Flush,P1,(null)
AcAh,KdJd,2c 5d 6d 2d 3c,Aces and Deuces,King-High Flush,P1,(null)
AsAh,2d2s,2c 5d 6d 7d 7s,Aces and Sevens,Deuces Full over Sevens,P1,(null)
AhAd,2s2h,2c 5d 6d 7s 5h,Aces and Fives,Deuces Full over Fives,P1,(null)
AhAs,Kh8h,2c 5d 6d 3c 2s,Aces and Deuces,Pair of Deuces,P0,(null)
AcAd,KdQd,2c 5d 6d 9s 3h,Pair of Aces,King-High,P0,(null)
AhAs,2d2h,2c 5d 6d Js 3c,Pair of Aces,Three Deuces,P1,(null)
AsAc,KdQd,2c 5d 6d 3h Js,Pair of Aces,King-High,P0,(null)
AhAc,KsTs,2c 5d 6d 2s 9c,Aces and Deuces,Pair of Deuces,P0,(null)
AcAh,KhTh,2c 5d 6d 4c 3s,Six-High Straight,Six-High Straight,Split,P0,P1
AhAc,KdTd,2c 5d 6d 3h Th,Pair of Aces,Pair of Tens,P0,(null)
AsAh,2h2s,2c 5d 6d 2d Qd,Aces and Deuces,Four Deuces,P1,(null)
AhAs,Kc9c,2c 5d 6d 4c Jh,Pair of Aces,King-High,P0,(null)
AcAs,2d2h,2c 5d 6d Ah 9d,Three Aces,Three Deuces,P0,(null)
AsAh,Ks8s,2c 5d 6d Js 3c,Pair of Aces,King-High,P0,(null)
